29,34,55,32,150,39,74,13,12,17,2
29,20,54,27,140,28,79,12,12,17,2
32,30,46,31,97,38,60,13,9,17,2
31,35,47,28,104,30,71,8,9,21,2
29,41,55,35,150,50,66,9,9,17,2
33,46,59,38,175,63,64,9,9,17,2
36,41,77,64,319,215,32,10,10,23,2
29,37,56,38,153,62,51,13,11,20,2
35,45,53,37,135,60,55,12,11,17,2
35,46,60,42,180,80,55,12,12,17,2
31,34,52,32,132,43,66,9,9,17,2
34,52,56,41,155,76,50,8,9,36,2
30,38,53,33,132,44,67,10,9,22,2
30,34,50,34,119,47,60,9,11,19,2
31,33,55,37,147,59,60,12,10,18,2
35,20,58,37,167,61,63,12,12,17,2
35,20,52,35,132,50,62,9,11,17,2
35,20,52,33,132,43,67,130,11,17,2
35,20,51,33,119,44,63,150,14,17,2
35,20,52,29,131,32,75,10,10,17,2
34,39,53,33,135,44,68,12,9,22,2
35,38,52,36,130,56,57,12,11,20,2
39,45,60,46,181,96,46,11,11,20,2
36,41,62,45,195,94,51,11,11,24,2
36,36,62,45,197,93,52,10,13,21,2
32,20,56,42,151,80,47,11,14,17,2
30,33,54,37,146,58,59,120,11,23,2
32,20,51,34,123,48,60,11,11,17,2
35,20,51,34,127,49,64,7,7,17,2
35,20,56,37,152,57,62,12,10,17,2
34,56,57,35,162,52,68,13,15,23,2
38,20,53,34,133,48,63,12,10,17,2
35,41,55,35,147,50,66,11,11,21,2
32,41,49,37,114,57,50,10,9,29,2
30,40,47,33,104,44,58,9,9,20,2
29,46,46,29,96,31,67,9,9,46,2
29,46,50,38,121,63,48,9,9,46,2
35,32,49,29,115,32,72,10,11,17,2
34,20,56,36,154,55,61,11,10,17,2
37,50,60,43,180,87,51,15,12,24,2
32,39,58,40,167,70,58,11,11,23,2
31,20,49,32,116,40,64,12,12,17,2
29,20,52,30,132,34,74,10,11,17,2
35,20,52,28,132,31,76,9,9,17,2
35,20,61,33,189,45,76,11,9,17,2
32,40,51,33,121,42,65,9,9,17,2
35,20,57,47,162,101,37,17,12,17,2
35,20,63,48,207,109,41,14,12,17,2
36,47,63,46,205,99,52,9,13,20,2
34,20,65,46,215,101,53,13,14,17,2
30,36,52,29,127,31,76,12,11,23,2
28,31,47,30,105,35,66.7,110,11,18,2
31,20,51,36,124,53,56,9,8,17,2
27,36,49,29,114,32,71,10,8,11,2
35,20,54,39,146,68,53,11,11,17,2
35,20,58,41,173,77,55,9,11,17,2
35,20,58,41,167,74,55,9,11,17,2
35,20,62,34,193,49,74,9,14,17,2
31,28,46,30,101,37,62,11,10,20,2
35,20,52,34,130,47,64,13,8,17,2
31,20,51,30,124,36,71,8,8,24,2
32,35,57,35,159,50,68,17,12,16,2
35,20,48,24,110,21,79.5,120,12,17,2
37,39,57,39,161,68,57,12,12,23,2
35,20,57,38,161,64,79.5,120,12,17,2
36,20,64,49,208,113,45,13,8,17,2
33,20,53,36,134,54,59,12,11,17,2
28,32,52,35,132,51,60,11,11,22,2
29,20,44,26,86,24,71,11,10,17,2
27,43,58,44,165,90,46,15,8,25,2
29,20,51,37,126,59,52,12,12,17,2
33,39,54,33,144,45,68,14,8,17,2
31,43,50,38,119,61,49,11,12,25,2
34,37,53,38,138,78,56.5,9,9,17,2
35,20,46,32,97,41,57,12,10,17,2
30,20,54,39,142,66,53,10,10,17,2
35,39,55,37,150,57,62,18,11,16,2
32,20,55,34,150,47,68,13,11,17,2
38,28,49,30,116,37,68,13,10,18,2
35,20,69,58,253,169,79.5,9,9,17,2
35,20,51,34,121,47,61,12,9,17,2
34,37,57,39,161,68,57,11,11,25,2
35,20,60,45,180,96,46,12,12,17,2
30,40,46,31,97,38,59,16,11,20,2
39,35,50,34,119,47,60,11,10,14,2
35,20,55,33,141,61,57,12,9,17,2
35,20,51,33,127,44,66,14,11,17,2
35,20,51,33,122,45,63,13,9,17,2
29,20,46,28,100,31,68,9,9,17,2
35,20,56,39,155,66,55,11,11,17,2
33,36,52,35,132,51,60,110,11,24,2
29,37,54,35,143,51,63,11,11,23,2
35,20,50,32,121,42,65,9,9,17,2
35,20,49,32,113,42,63,14,14,17,2
27,34,52,33,130,44,66,9,8,10,2
30,35,71,57,264,159,40,8,9,13,2
35,20,50,27,119,27,76,13,7,17,2
35,20,54,39,144,65,55,150,11,17,2
35,20,54,37,144,57,60,13,12,17,2
35,20,47,32,105,40,61,12,9,17,2
33,20,55,38,148,61,58,9,10,17,2
36,34,47,29,103,33,67,12,9,17,2
36,38,61,43,191,84,55,11,9,17,0
25,46,56,32,153,41,60,13,13,20,2
34,20,50,34,121,49,59,11,11,17,2
31,20,55,30,149,35,69,10,9,17,2
28,37,57,31,159,38,76,7,10,13,2
27,20,45,26,89,25,72,8,8,17,2
33,38,54,38,140,62,55,11,11,23,2
33,38,51,33,122,44,64,11,10,20,2
36,20,65,47,213,104,51,9,11,17,0
36,20,71,50,264,121,54,9,9,17,0
31,20,49,36,117,54,53,11,11,17,0
32,20,60,42,184,79,56,17,13,29,0
27,20,41,23,77,18,75,7,10,17,0
29,20,53,28,134,30,78,9,12,17,0
31,20,63,39,202,66,67,9,10,30,0
31,20,70,41,255,76,70,8,8,23,0
31,20,58,43,144,63,66,11,9,17,0
26,20,69,44,250,89,64,7,8,28,0
31,20,52,30,132,36,72,6,7,19,0
31,20,48,35,108,51,51,8,7,17,0
31,20,53,33,135,46,65,7,7,17,0
27,20,51,35,124,50,60,10,9,17,0
31,20,50,33,120,46,61,13,9,17,0
35,20,42,30,80,35,56,9,9,17,0
32,20,67,46,235,100,58,10,10,20,0
37,20,71,57,263,160,39,9,1,26,0
32,20,57,41,161,76,52,10,10,26,0
31,20,70,57,257,161,36,12,12,17,0
32,20,47,37,104,61,40,8,8,25,0
31,20,52,40,127,69,46,9,9,17,0
31,20,58,35,167,53,67,10,12,17,0
27,20,52,37,128,41,49,11,11,17,0
32,20,44,25,89,21,76,9,9,29,0
28,20,57,40,159,72,54,10,10,17,0
35,20,61,55,189,151,20,6,7,17,0
33,20,52,37,132,60,54,9,11,17,0
39,20,50,35,121,53,55,11,11,17,0
31,20,46,32,97,41,72,8,7,17,0
31,20,47,28,102,30,69,7,7,17,0
31,20,46,25,96,21,78,14,10,17,0
34,20,53,33,144,44,68,10,9,20,0
31,20,62,48,197,105,46,9,9,17,0
33,20,44,24,87,21,75,9,9,17,0
28,20,52,31,130,38,70,7,7,18,0
31,20,68,43,244,83,66,11,9,17,0
29,20,47,31,104,40,61,7,7,26,0
36,20,60,46,177,99,44,8,8,20,0
35,20,71,57,268,165,38,9,9,17,0
31,20,51,41,124,76,39,9,10,23,0
36,20,60,39,184,66,64,7,9,24,0
31,20,52,34,128,44,62,5,6,17,0
28,20,45,27,94,26,72,9,8,17,0
28,20,43,30,85,34,59,7,8,17,0
31,20,46,30,99,35,64,7,8,17,0
33,20,56,40,154,70,54,10,10,17,0
28,20,49,40,115,69,40,6,7,17,0
32,20,43,27,86,27,68,11,9,26,0
35,20,75,49,302,111,63,9,11,17,0
35,20,71,58,267,169,37,9,9,17,0
35,20,74,51,293,127,56,9,9,17,0
46,31,46,28,96,30,68,9,9,24,0
35,20,79,55,336,148,56,9,9,17,0
35,20,42,27,78,28,63,9,9,17,0
32,20,68,60,237,177,25,9,9,17,0
26,20,39,27,66,78,58,9,9,17,0
33,44,54,37,141,59,58,9,10,17,0
35,20,54,31,140,38,73,9,9,17,0
35,20,53,39,138,66,52,10,11,17,0
35,20,57,43,161,84,47,9,9,17,0
35,20,66,55,226,152,32,5,9,17,0
31,20,52,31,128,38,67,11,9,17,0
35,20,54,29,144,32,77,11,10,17,0
35,20,52,37,132,61,53,11,10,17,0
35,20,65,48,215,106,51,11,11,17,0
35,20,64,44,205,87,57,9,10,17,0
35,20,44,26,87,24,72,9,9,17,0
35,20,69,49,252,143,54,10,11,17,0
35,20,55,39,150,65,56,130,10,17,0
35,20,53,39,134,66,51,5,8,17,0
35,20,54,37,144,59,59,7,9,17,0
35,20,54,35,141,52,63,8,9,17,0
35,20,83,71,377,268,28,10,10,17,0
35,20,86,71,408,268,34,7,8,17,0
35,20,52,35,129,50,61,9,9,17,0
35,20,49,30,115,34,70,10,10,17,0
18,20,46,37,97,58,42,9,9,17,0
35,20,53,37,136,57,58,16,11,17,0
35,20,59,41,174.7,74,57,13,9,17,0
35,20,67,51,235,117,50,9,9,17,0
28,20,70,53,253,135,46,9,9,17,0
35,20,87,71,414,264,36,13,8,17,0
31,20,48,32,111,42,62,110,11,17,0
35,20,61,49,193,117,40,13,13,17,0
30,20,56,39,158,66,58,8,8,17,0
33,55,64,45,211,94,55,7,7,25,0
34,49,59,39,171,65,62,11,10,25,0
35,20,64,40,211,72,65,11,11,17,0
26,45,55,41,147,75,49,7,7,17,0
31,40,72,52,273,132,51,9,9,20,0
32,40,51,31,124,38,69,9,11,14,0
35,20,65,52,215,129,39,9,9,17,0
35,20,59,46,173,99,42,9,9,17,0
38,50,49,37,116,60,47,100,10,31,0
32,42,45,29,94,31,66,100,9,18,0
31,50,48,35,108,52,51,11,11,22,0
35,20,52,31,132,39,70,9,11,17,0
30,20,48,34,111,47,57,10,10,17,0
34,20,56,36,157,56,63,8,8,17,0
35,20,50,33,117,45,61,13,11,17,0
45,49,45,32,95,42,56,9,9,10,0
35,20,43,26,86,26,69,100,10,17,0
35,20,62,32,194,41,68,12,12,17,0
35,20,75,56,298,157,47,10,10,17,0
31,20,61,43,191,85,55,9,10,17,0
32,37,46,30,98,36,62,9,9,22,0
35,20,52,28,127,29,77,9,9,17,0
35,20,51,34,123,58,64,9,9,17,0
29,46,46,32,98,41,59,9,9,20,0
26,67,50,36,119,54,55,10,9,25,0
35,20,54,40,142,71,50,9,9,17,0
33,20,65,42,229,80,64,13,9,17,0
30,20,44,28,88,29,66,13,11,17,0
29,40,53,38,134,62,54,7,7,17,0
34,46,55,38,146,64,55,11,11,30,0
35,50,62,42,191,78,59,9,8,16,0
32,20,59,38,177,62,65,9,9,17,0
27,32,52,34,132,48,63,7,9,11,0
37,59,52,32,132,40,69,9,9,32,0
24,20,53,34,140,48,65,9,9,17,0
21,20,57,34,161,48,70,6,11,17,0
48,20,56,39,155,66,57,12,12,17,0
52,19,52,35,132,50,62,9,9,17,0
35,20,54,38,143,62,56,10,10,17,0
35,20,67,56,230,132,33,9,9,17,0
35,20,60,47,180,102,43,9,9,17,0
35,20,70,57,255,158,37,8,6,17,0
18,20,62,44,194,88,56,11,11,17,0
28,40,47,31,105,38,63,9,9,17,0
30,42,52,30,129,34,73,8,10,11,0
35,20,52,38,130,64,50,11,10,17,0
29,20,52,35,131,51,61,10,11,17,0
35,20,55,36,147,53,64,7,8,17,0
37,55,66,37,224,60,73,14,14,20,0
28,56,47,35,101,52,49,7,9,30,0
30,51,53,39,138,68,50,9,9,24,0
34,50,55,39,152,64,57,9,9,17,0
29,66,65,45,219,94,57,9,9,24,0
28,37,57,31,159,38,76,7,10,13,0
36,20,78,63,322,200,37,10,10,28,0
29,20,69,56,249,154,38,11,10,38,0
36,20,75,61,302,190,37,8,8,17,0
36,20,41,26,73,26,64,9,11,21,0
28,20,68,54,238,144,40,6,8,20,0
32,20,70,49,253,114,44,10,10,23,0
34,46,55,56,147,55,51,90,9,41,0
29,20,69,58,249,170,31,12,12,26,0
29,35,56,34,156,49,69,9,8,13,0
28,20,63,54,201,121,39,9,9,17,0
35,20,67,59,230,174,24,10,8,17,0
35,20,88,74,360,289,19,6,7,17,0
35,20,76,66,304,223,26,70,5,17,0
35,20,89,76,434,306,29,9,8,17,0
35,20,62,44,194,89,53,11,11,17,0
33,20,67,50,234,119,48,8,10,17,0
30,20,67,57,231,158,31,10,9,17,0
33,20,61,53,187,135,27,10,11,17,0
35,20,59,41,171,76,55,8,7,17,0
35,20,77,64,319,211,34,5,9,17,0
35,20,76,63,306,201,34,5,7,17,0
35,20,78,61,328,191,41,6,7,17,0
35,20,69,56,252,155,38,9,10,17,0
35,20,76,61,303,189,38,8,7,17,0
35,20,76,62,309,193,37,6,8,17,0
35,20,53,36,135,54,60,9,9,17,0
35,20,63,50,201,120,40,12,10,17,0
35,39,65,55,222,152,31,12,12,17,0
35,20,60,49,185,115,38,13,12,17,0
35,20,60,51,181,124,32,11,11,17,0
32,20,68,57,239,158,34,9,8,17,0
33,20,71,62,267,192,28,10,9,28,0
35,20,64,47,211,105,49,120,12,17,0
35,20,73,63,281,198,30,9,10,17,0
33,33,61,47,184,101,45,9,9,17,0
24,45,66,53,226,138,40,7,9,22,0
28,20,66,54,224,142,36,7,8,17,0
32,20,57,41,161,74,53,11,9,17,0
35,20,74,66,293,224,23,6,6,17,0
35,20,74,58,290,170,41,9,9,17,0
36,20,76,62,276,197,28,7,7,17,0
30,54,82,78,365,324,11,7,6,28,0
29,51,82,72,365,273,25,8,9,25,0
35,20,77,68,320,243,24,6,8,17,0
35,20,84,74,388,286,26,6,11,17,0
35,20,68,51,245,124,49,9,9,17,0
30,42,74,60,289,179,38,11,10,12,0
31,28,59,34,171,76,55,8,7,25,0
35,20,65,53,217,137,37,7,8,17,0
30,64,82,72,360,268,25,8,9,28,0
34,50,80,63,342,205,40,10,10,26,0
36,50,77,67,319,236,26,11,9,32,0
36,50,86,69,408,250,38,13,7,27,0
33,20,83,73,379,285,25,11,9,17,0
35,20,74,62,291,196,32,8,10,17,0
35,20,66,53,225,134,41,7,8,17,0
27,28,48,31,108,39,63,9,9,28,0
36,20,50,31,116,37,68,16,15,16,0
29,20,54,35,140,51,62,11,9,17,0
29,42,59,46,174,99,43,9,9,17,0
36,20,53,28,139,30,78,11,9,11,0
39,20,40,23,71,18,74,9,7,24,0
30,36,48,29,108,32,69,10,10,23,0
36,20,79,67,340,232,32,12,11,29,0
36,20,62,55,200,149,25,10,11,24,0
30,20,58,37,166,58,64,9,8,17,0
30,20,64,53,209,137,34,8,9,17,0
32,20,65,52,217,131,39,8,7,14,0
36,20,49.3,33,117,44,52,11,11,23,0
30,20,47,24,104,24,79,7,7,18,0
36,20,48,31,110,39,64,7,7,19,0
36,20,64,52,212,130,38,5,5,24,0
36,20,63,50,202,121,40,9,9,20,0
27,20,46,29,99,32,67,7,7,19,0
39,42,55,39,148,67,54,13,13,26,0
32,20,77,62,313,196,37,10,8,27,0
36,20,58,49,164,113,31,6,8,28,0
39,52,60,47,178,104,42,8,9,10,0
39,38,57,42,164,80,50,11,11,22,0
39,38,59,47,174,104,40,9,9,22,0
32,20,50,28,117,30,74,8,7,13,0
36,20,51,34,124,48,62,8,10,24,0
35,20,62,39,196,66,66,7,8,17,0
31,20,44,24,88,21,76,9,9,17,0
33,20,42,27,78,28,63,9,8,17,0
32,20,48,34,108,49,54,10,10,20,0
33,29,46,27,97,27,72,7,7,17,0
36,20,48,31,110,37,67,10,10,10,0
36,20,42,27,79,27,65,12,9,23,0
36,20,50,33,149,46,60,12,10,19,0
36,20,60,47,177,102,42,9,10,12,0
32,20,47,33,102,44,57,12,9,17,0
36,20,56,37,153,58,61,10,10,22,0
36,20,56,35,154,51,66,12,12,23,0
31,20,41,22,75,17,77,6,8,17,0
32,20,60,46,183,95,48,13,11,24,0
38,42,57,42,162,79,51,120,12,17,0
39,33,54,34,144,47,67,9,11,11,0
39,34,52,31,133,38,71,9,8,8,0
39,36,54,32,144,38,72,9,8,8,0
39,52,61,51,193,123,35,12,9,28,0
36,40,72,59,274,175,36,7,5,28,0
30,51,67,57,235,158,32,10,9,17,0
36,20,52,40,133,71,46,7,11,23,0
30,20,51,30,127,35,72,9,7,23,0
31,20,49,27,111,27,75,9,9,17,0
30,28,49,27,111,27,75,8,9,14,0
37,32,52,33,128,44,64,8,8,17,0
32,20,49,33,113,45,60,10,9,11,0
32,20,47,26,101,24,76,9,10,14,0
37,20,40,23,71,19,73,7,6,17,0
32,20,48,31,110,39,64,9,8,20,0
29,20,53,32,137,42,69,9,10,18,0
35,20,48,30,108,36,67,8,11,12,0
26,20,51,29,124,33,73,8,6,17,0
30,30,45,30,93,35,61,12,8,24,0
34,20,58,45,168,93,44,7,10,35,0
34,20,54,30,140,35,74,7,8,35,0
36,20,79,65,337,221,35,11,10,16,0
35,42,85,68,398,242,39,12,10,12,0
30,20,50,31,118,38,67,10,10,17,0
32,20,48,30,112,36,68,8,8,20,0
31,20,51,36,123,40,67,9,12,19,0
31,20,50,29,121,31,74,9,14,18,0
33,46,66,46,226,100,56,100,9,17,0
33,50,64,48,209,105,50,11,11,17,0
32,20,75,64,297,211,28,8,8,32,0
35,20,58,45,164,91,44,11,10,19,0
30,20,44,27,87,27,68,13,9,17,0
36,20,46,28,96,29,69,1,8,25,0
32,20,54,34,128,47,62,11,7,19,0
32,20,43,27,85,26,69,9,8,14,0
32,44,73,60,284,181,36,9,7,29,0
32,20,49,34,117,46,59,12,10,20,0
32,20,51,29,124,33,72,10,10,20,0
31,20,53,39,137,67,50,11,11,17,0
39,31,65,59,219,174,20,9,6,22,0
33,51,60,48,178,113,36,10,7,17,0
33,40,58,47,167,101,39,10,5,17,0
36,20,53,35,137,52,61,80,8,18,0
24,20,48,34,110,47,57,9,9,15,0
32,20,54,37,140,57,59,9,8,20,0
32,20,57,43,161,85,47,8,8,20,0
36,20,76,67,306,229,25,8,8,26,0
32,20,58,33,166,44,73,12,10,25,0
32,20,61,53,187,135,28,8,8,28,0
36,20,55,43,152,86,43,10,11,22,0
33,49,47,30,104,35,66,14,11,19,0
35,20,51,31,125,37,70,14,12,27,0
58,20,54,41,146,74,48,11,11,35,0
36,20,48,36,110,53,51,12,10,26,0
32,20,49,33,114,46,59,9,9,20,0
32,20,65,51,219,125,43,10,11,24,0
36,38,58,36,168,54,68,11,12,23,0
31,20,52,40,127,72,42,6,6,17,0
31,20,49,36,117,54,53,11,11,17,0
33,43,68,55,243,149,38,6,7,17,0
33,45,68,55,242,147,39,5,7,17,0
36,20,57,35,161,49,69,15,12,20,0
34,20,56,45,153,93,39,14,15,17,0
32,20,53,41,139,74,46,11,10,27,0
32,20,52,30,131,34,74,8,7,22,0
36,20,52,38,130,64,50,14,10,16,0
32,20,66,55,227,146,36,10,9,28,0
32,20,65,44,215,89,58,10,13,28,0
31,32,42,31,109,37,66,14,8,12,0
28,48,61,49,188,114,39,7,7,28,0
34,41,57,39,162,66,59,10,10,30,0
25,20,39,23,65,18,72,9,9,17,0
36,20,50,33,121,44,63,6,10,28,0
36,20,53,41,135,74,50,9,6,24,0
32,20,51,33,124,46,62,9,8,19,0
36,20,55,30,149,36,76,9,9,17,0
36,20,48,26,105,25,76,16,12,25,0
35,20,71,60,264,183,30,7,8,17,0
36,20,51,32,124,43,65,9,8,31,0
36,20,62,40,197,69,65,9,8,17,0
36,20,46,32,98,41,57,8,8,22,0
39,29,51,34,123,47,57,12,11,20,0
32,20,50,33,114,44,61,10,11,17,0
31,20,55,38,149,62,58,11,11,17,0
32,20,48,33,106,46,57,11,11,15,0
39,39,73,60,285,180,35,7,8,10,0
34,20,49,29,111,26,76,9,11,17,0
35,20,59,45,178,94,47,11,11,25,0
36,20,52,32,130,40,68,11,8,22,0
35,20,54,41,140,76,46,10,9,17,0
36,20,55,34,149,47,68,10,10,16,0
32,20,51,41,126,74,41,10,9,20,0
31,43,48,34,108,49,55,8,9,17,0
30,20,70,39,255,65,74,8,8,24,0
36,20,53,27,139,26,80,12,12,28,0
36,20,58,38,167,63,62,9,9,20,0
33,20,47,29,101,32,68,11,10,38,0
36,20,47,26,102,23,77,16,15,23,0
36,20,47,33,106,45,57,11,12,22,0
36,20,51,31,124,39,68,10,9,17,0
36,20,67,57,231,128,28,9,9,24,0
36,20,53,40,140,71,49,9,9,25,0
32,20,53,32,134,42,68,8,10,24,0
32,20,46,31,102,38,62,13,9,51,0
36,20,39,19,65,11,83,17,7,16,0
39,34,51,27,121,27,78,8,9,22,0
36,20,60,44,177,88,50,10,11,28,0
32,20,67,59,231,173,26,10,10,37,0
32,20,51,37,126,58,54,9,10,22,0
32,20,52,34,132,46,65,10,11,14,0
30,38,54,37,146,60,58,12,12,23,0
30,34,45,29,94,32,66,12,9,28,0
39,32,51,33,127,45,64,9,11,11,0
32,20,60,46,180,99,45,11,11,20,0
32,20,68,57,246,162,34,11,11,24,0
34,32,56,40,158,72,53,13,12,20,0
30,27,45,29,93,32,65,9,9,23,0
36,20,63,43,207,83,59,10,10,23,0
36,20,49,33,114,44,61,8,8,18,0
32,20,60,48,181,107,39,10,10,33,0
39,31,39,24,66,19,70,9,9,30,0
35,20,50,30,120,36,70,11,7,19,0
36,20,59,40,178,72,59,9,5.9,17,0
30,20,48,32,106,40,62,9,9,17,0
36,20,54,33,142,45,68,9,11,19,0
36,20,51,30,121,34,71,16,15,16,0
31,20,45,30,94,34,64,90,10,17,0
32,20,47,32,101,40,60,7,7,28,0
32,20,45,31,94,39,58,9,9,22,0
33,45,61,52,184,133,27,10,10,28,0
27,20,48,25,105,22,80,7,7,11,0
36,20,49,35,112,51,54,12,12,22,0
29,51,60,46,184,161,44.9,9,9,17,0
32,20,46,30,101,36,64,8,8,17,0
28,20,51,34,125,46,63,8,9,15,0
36,20,60,43,183,83,54,10,10,24,0
39,38,50,24,118,21,82,8,9,36,0
36,20,49,30,113,35,67,12,10,18,0
36,20,46,24,99,27,72,12,8,18,0
36,20,49,33,114,46,59,16,15,18,0
34,20,65,50,217,119,45,13,9,17,0
32,20,39,23,66,17,73,8,7,26,0
36,20,56,44,154,89,42,14,10,25,0
30,28,56,39,155,68,56,11,11,23,0
32,20,61,53,189,135,28,9,5,23,0
36,20,50,30,121,34,72,8,8,8,0
39,41,65,40,253,70,54,13,10,10,0
39,34,57,42,162,81,49,11,11,23,0
32,41,63,48,201,108,46,12,12,25,0
35,20,45,27,93,28,70,8,9,17,0
35,20,47,27,101,27,74,7,9,17,0
31,20,55,35,147,51,58,6,10,23,0
32,20,65,49,218,113,48,7,8,14,0
32,20,50,35,121,51,57,12,11,26,0
25,20,46,25,99,22,77,9,6,20,0
29,20,37,24,57,19,65,9,9,17,0
31,20,35,19,50,11,76,8,6,17,0
32,20,56,42,158,78,50,11,11,26,0
32,20,59,42,174,78,55,7,11,17,0
37,20,64,50,207,119,42,11,11,17,0
27,20,55,34,146,46,69,7,7,19,0
32,20,53,35,134,51,64,8,8,25,0
32,39,56,41,154,74,52,8,7,18,0
32,20,55,39,152,67,55,13,11,18,0
35,20,51,31,123,38,72,12,11,18,0
35,20,51,32,125,40,68,9,9,32,0
35,20,53,36,135,52,61,9,9,15,0
36,20,50,31,118,38,68,11,11,20,0
32,20,52,39,132,66,48,10,10,17,0
31,20,31,23,39,18,52,6,8,17,0
36,20,53,35,138,50,64,7,7,19,0
39,43,58,43,168,83,50,12,12,24,0
36,20,70,63,252,202,20,7,8,28,0
28,20,53,32,138,42,69,7,7,15,0
34,20,46,33,98,46,52,11,10,20,0
36,20,51,35,128,51,60,9,8,31,0
32,20,49,33,114,44,61,10,11,17,0
32,20,50,30,117,36,70,7,7,20,0
36,20,46,29,101,32,67,8,8,18,0
36,20,40,22,72,16,77,11,10,24,0
30,22,41,27,72,24,62,11,8,17,0
35,20,53,35,139,53,61,9,9,20,0
39,34,52,33,132,47,64,13,13,16,0
32,20,53,34,140,50,63,12,12,17,0
32,20,56,34,153,49,68,12,14,26,0
36,20,65,44,218,87,60,7,8,21,0
39,71,51,35,123,51,58,10,8,38,0
36,20,49,28,113,29,74,11,8,23,0
32,20,50,38,121,62,46,13,13,23,0
34,20,50,34,118,49,58,10,11,21,0
34,20,58,45,169,91,46,14,10,17,0
32,20,53,39,138,68,50,11,11,26,0
30,36,49,28,114,30,73,14,10,12,0
32,20,57,38,162,64,60,10,9,28,0
34,20,47,33,102,45,56,9,10,17,0
26,24,42,29,80,32,60,9,7,19,0
32,20,47,27,105,27,73,13,9,18,0
31,27,50,30,117,36,70,60,10,22,0
32,20,72,60,280,183,35,6,10,12,0
34,20,55,37,147,57,60,12,11,17,0
31,20,58,41,165,76,53,9,11,17,0
36,20,45,27,94,28,70,8,7,15,0
37,32,46,29,96,31,68,9,10,17,0
30,20,36,21,53,15,71,9,9,17,0
33,36,53,29,139,32,76,7,8,17,0
32,37,49,21,111,15,86,9,10,17,0
31,38,65,50,222,118,46,9,9,17,0
35,37,59,42,176,78,55,12,12,17,0
31,35,44,30,89,36,59.3,10,10,17,0
29,30,52,28,128,30,76.7,10,9,17,0
29,31,40,23,70,25,64,13,12,17,0
35,20,54,37,141,57,59,12,11,17,0
28,33,53,37,135,58,57,9,10,17,0
35,20,62,49,196,113,42,7,10,17,0
35,20,62,49,196,113,42,10,9,17,0
35,20,57,40,161,72,54,11,10,17,0
35,20,52,39,132,66,50,10,9,17,0
35,20,47,28,104,29,72,8,8,17,0
35,42,56,36,153,54,64,110,11,20,0
36,46,63,38,205,63,69,9,10,17,0
35,20,55,39,149,65,57,7,10,17,0
35,20,54,38,144,62,57,8,7,17,0
33,37,54,43,87,28,67,11,11,17,0
35,20,57,41,162,72,55,9,10,17,0
35,20,48,29,111,33,69.5,9,9,17,0
22,20,46,22,96,22,83,8,8,17,0
35,20,63,50,201,116,42,12,14,17,0
31,34,48,31,108,39,61,9,8,17,0
35,20,50,33,116,35,60.5,9,9,17,0
31,20,52,35,130,52,59,10,7,17,0
32,51,45,28,96,31,67,9,9,17,0
35,20,45,29,92,31,66,9,9,17,0
35,20,74,58,289,168,42,10,10,17,0
35,20,72,49,197,114,42,8,8,17,0
35,20,61,47,191,103,45,10,11,17,0
35,20,71,58,278,164,41,10,10,17,0
35,20,73,56,281,151,46,10,9,17,0
35,20,69,55,251,150,40,10,9,17,0
35,20,58,42,168,81,52,12,10,17,0
35,20,51,32,117,42,64,12,9,17,0
30,20,46,26,98,25,72,9,9,17,0
35,20,58,41,167,76,54,12,12,17,0
35,20,52,28,130,30,76,9,9,17,0
35,20,68,50,244,120,50,13,11,17,0
31,36,54,32,146,40,72,11,11,17,0
35,20,54,37,121,59,52,16,10,17,0
35,20,67,59,233,177,24,10,9,17,0
27,37,48,30,111,36,67,9,9,17,0
35,20,60,39,181,67,62,9,9,17,0
32,20,53,38,138,62,54,9,9,17,0
35,20,35,25,52,23,56,9,11,17,0
35,20,52,38,127,63,50,9,10,17,0
35,20,55,40,149,71,52,7,9,17,0
35,20,54,37,140,60,56,9,9,17,0
29,20,67,55,232,148,36,6,10,17,0
30,20,69,56,248,151,39,9,10,17,0
35,20,68,58,238,165,30,7,13,17,0
35,20,62,43,195,85,57,13,12,17,0
33,20,61,40,187,70,59,12,11,17,0
29,34,53,37,138,58,57,10,10,17,0
29,32,46,32,98,35,65,9,9,17,0
35,20,55,41,150,73,52,11,11,17,0
35,20,54,40,141,70,50,14,11,17,0
32,20,60,41,181,76,52,6,10,17,0
35,20,49,35,116,53,53,100,10,17,0
35,20,52,35,130,52,59,10,10,17,0
35,20,58,40,161,70,58,12,13,17,0
35,20,68,54,243,142,42,9,9,17,0
35,20,56,39,154,67,56,11,11,17,0
32,20,51,33,124,45,65,10,8,17,0
30,20,61,48,188,108,42,8,9,17,0
35,20,43,26,83,26,68,10,8,17,0
35,20,42,24,80,20,75,10,10,17,0
35,20,58,45,164,92,44,9,9,17,0
35,20,56,42,154,79,48,11,10,17,0
35,20,60,45,181,94,48,9,9,17,0
35,41,81,68,355,244,31,11,11,17,0
32,20,69,54,244,143,41,8,8,17,0
32,20,67,50,230,119,48,12,10,17,0
35,20,45,22,94,16,83,10,11,17,0
35,20,66,51,224,123,44,11,11,17,0
33,20,53,34,136,47,65,10,9,17,0
42,37,49,33,113,45,60,10,11,17,0
35,20,50,37,121,58,51,11,1,17,0
35,20,54,39,144,66,54,8,8,17,0
35,20,67,54,230,144,47,13,12,17,0
31,20,53,36,134,134,60,10,9,17,0
31,34,45,34,75,35,79.5,9,9,17,0
